SectionItemGuid	SectionID	Ordinal	Level	Type	Number	MainText	GroupMember	GroupText	Condition	BranchIf	VariableName	ScreenTemplate	Arguments	VariableScope	Required	AbsMin	AbsMax	PromptUnder	PromptOver	LegalValueTable	ExternalValidation	ConfirmChange	HideNext	HideBack	ConfirmNext	ConfirmBack	MainTextColor	HelpText	OtherText1	OtherText1Color	OtherText2	OtherText2Color	OtherText3	OtherText3Color	Action1Event	Action1Type	Action1Argument	Action1Target	Action2Event	Action2Type	Action2Argument	Action2Target	Action3Event	Action3Type	Action3Argument	Action3Target	Action4Event	Action4Type	Action4Argument	Action4Target	Action5Event	Action5Type	Action5Argument	Action5Target	Action6Event	Action6Type	Action6Argument	Action6Target	Comment	OnBranch	OnChange	OnLoad	OnUnload	CustomValidation	CustomValidationFailMessage	Visible
bb3020db-c749-42c8-afcc-e329a402a153	10	25	3	Checkpoint	11.3.2	Si asentimiento escrito NO APLICA	NULL	NULL	@asentimientoEscrito = 98	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
42943d10-beaf-44b2-9e11-f18e675523c2	10	26	4	Question	11.3.2.1	Especifique la razón por la que el asentimiento NO aplicó	0	NULL	NULL	NULL	asentimientoEscritoNARazon	TextArea	NULL	4	1	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	0	NULL	Debe especifique la razón por la que asentimiento NO aplicó	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
fb9e370f-39d3-4c85-8952-add695ef76c9	10	27	2	Checkpoint	11.4	Si no dio consentimiento o asentimiento escrito	NULL	NULL	@consentimientoEscrito = 2 OR (@edadAnios >= 7 AND @edadAnios <= 17 AND @asentimientoEscrito = 2)	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
b9b03e37-f852-464f-a49d-5d42754984a3	10	28	3	Question	11.4.1	Especifique razón(es) por la que NO dio consentimiento o asentimiento	0	NULL	NULL	NULL		CheckBox	NULL	4	1	NULL	NULL	NULL	NULL	LV_CONSENTIMIENTOESCRITONORAZON	NULL	0	0	0	0	0	NULL	Debe especifique la razón por la que asentimiento NO no se dio consentimienot o asentimiento:	NULL	NULL	NULL	NULL	NULL	NULL	Onchange	CallExternal	NULL	Action.Study.MuerteCualPaso	Onchange	CallExternal	NULL	Action.Study.MuerteHospital	Onchange	CallExternal	NULL	Action.Study.MuerteSospechoso	Onchange	CallExternal	NULL	Action.Study.MuerteSospechosoFecha	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
dd6c8eec-e900-469e-a959-8581f4685618	10	29	3	Checkpoint	11.4.2	"Si una razón por la que no se dio consentimiento es ""Otra"""	NULL	NULL	@ConsentimientoEscritoNoRazonOtraRazon = True	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
6605eac7-390c-4577-a832-d7dfe0f6c105	10	30	4	Question	11.4.2.1	Especifique la otra razón	0	NULL	NULL	NULL	ConsentimientoEscritoNoRazonOtraRazon_esp	TextArea	NULL	4	1	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
90c4eb7e-3bd7-4e78-8488-25d0c511dfc3	10	31	2	Checkpoint	11.5	Si dió consentimiento (y asentimiento cuando aplica) escrito	NULL	NULL	@consentimientoEscrito = 1 OR (@edadAnios >= 7 AND @edadAnios <= 17 AND @asentimientoEscrito = 1)	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
ffa58dfc-41f7-4594-9df5-0febc6452ba8	10	32	3	Question	11.5.1	Anote si el paciente quedo inscrito en el estudio	0	NULL	NULL	NULL	pacienteInscritoViCo	RadioButtons	NULL	2	1	NULL	NULL	NULL	NULL	LV_SINO	NULL	1	0	0	0	0	NULL	Debe indicar si se INSCRIBE AL PACIENTE DENTRO DEL ESTUDIO.	NULL	NULL	NULL	NULL	NULL	NULL	Onchange	CallExternal	NULL	Action.Study.pacienteInscritoViCoFecha	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
2ed90478-c5dd-4475-bd09-7fd68d6be718	10	33	3	Checkpoint	11.5.2	Si NO inscribió al paciente	NULL	NULL	@pacienteInscritoViCo = 2	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
6dc64b03-01f7-4bbd-b5ba-bfff2b4e2c7a	10	34	4	Question	11.5.2.1	Especifique la razón por la que NO se inscribe al paciente	0	NULL	NULL	NULL	pacienteInscritoViCoNoRazon	RadioButtons	NULL	4	1	NULL	NULL	NULL	NULL	LV_RAZONNOINCLUYE	NULL	1	0	0	0	0	NULL	Indique la razón por la que el paciente NO SE INSCRIBE en el estudio.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
c9374de3-4c97-47f8-a74f-de70c36da49b	10	35	4	Checkpoint	11.5.2.2	Si la razón por la que NO se inscribe al paciente es 'Otra'	NULL	NULL	@pacienteInscritoViCoNoRazon = 888	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
bfef3016-1e17-4551-8c5b-7d90a6257421	10	36	5	Question	11.5.2.2.1	Especifique la razón por la que NO se  inscribe	0	NULL	NULL	NULL	pacienteInscritoViCoNoRazon_Otra	TextArea	NULL	4	1	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	0	NULL	Especifique la razón por la que el paciente NO SE INSCRIBE en el estudio.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
b1877f2f-ef3e-4073-9110-e34cbc296407	10	37	3	Checkpoint	11.5.3	Si se inscribe el paciente	NULL	NULL	@pacienteInscritoViCo = 1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
5fccc63b-c15f-4772-be8c-3ad9b769be8d	10	38	4	Question	11.5.3.1	Ingrese el código de la etiqueta que identificará al paciente y sus muestras	0	NULL	NULL	NULL	SASubjectID	ViCoSubjectID	NULL	2	1	NULL	NULL	NULL	NULL	NULL	NULL	1	0	0	0	0	NULL	Ingrese el código de la etiqueta que identificará paciente y sus muestras.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
39e66470-4f79-4d1f-8020-9bf3d58f00cb	10	39	4	Question	11.5.3.2	¿Hay un número teléfonico a donde podamos contactarle?	0	NULL	NULL	NULL	telefonoTiene	RadioButtons	NULL	4	1	NULL	NULL	NULL	NULL	LV_SINO	NULL	0	0	1	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
13a18606-4cee-4011-94e0-6c6e9ed2afe1	10	40	4	Checkpoint	11.5.3.3	Si tiene un número teléfonico:	NULL	NULL	@telefonoTiene = 1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
73813a83-8607-48dc-9f29-af610f2cbfb8	10	41	5	Question	11.5.3.3.1	Número de teléfono:	0	NULL	NULL	NULL	telefonoNumero	TextBox	NULL	2	1	NULL	NULL	NULL	NULL	NULL	EV.Study.NumeroTelefonico	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
223c1fae-a032-4afa-bb02-e8329fd43aa7	10	42	4	Checkpoint	11.5.3.4	"Si la enfermedad empezó hace 3 o menos días y elegibleIRAG es ""Sí"" y está en Santa Rosa"	NULL	NULL	"@elegibleIRAG = 1 AND CurrentSubject.SiteCode.StartsWith(""06"")"	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Santa Rosa Only!	NULL	NULL	NULL	NULL	NULL	NULL	1
36d3bc25-4ef4-4e02-8f0e-c1c6fdc828c6	10	43	5	Info	11.5.3.4.1	¡¡EL PACIENTE ES ELEGIBLE PARA VIGILANCIA DE INFLUENZA!!    Marque todas las etiquetas con marcador ROSADO.	NULL	NULL	NULL	NULL	NULL	Info	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
31fbbd1e-6c99-45db-80da-fa39daaa8cad	10	44	4	Info	11.5.3.5	Favor de tomar las muestras necesarias antes de proseguir, y anote la información en el formulario de Toma de Muestras	NULL	NULL	NULL	NULL	NULL	Info	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
31cd0a3d-5bd1-45a3-9219-9ebc5feda582	12	1	1	Checkpoint	1	Si es un paciente de Diarrea	NULL	NULL	@elegibleDiarrea = 1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
b0b98026-8ad4-4c7d-983e-7e7396b90d04	12	2	2	Question	1.1	¿Colectó alguna muestra de heces?	0	NULL	NULL	NULL	muestraHecesColecta	RadioButtons	NULL	4	1	NULL	NULL	NULL	NULL	LV_SINO	NULL	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
b96a997b-2d34-4f1b-8966-46d9b8dbea59	12	3	2	Checkpoint	1.2	Si NO colectó una muestra de heces	NULL	NULL	@muestraHecesColecta = 2	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
5ee171b9-ac00-4469-a52f-23e39da2c871	12	4	3	Question	1.2.1	¿Por qué no pudo colectar una muestra de heces?	0	NULL	NULL	NULL	MuestraHecesNoRazon	RadioButtons	NULL	4	1	NULL	NULL	NULL	NULL	LV_MUESTRANORAZON	NULL	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
17ff155f-a034-4f4c-b66a-22c6cc2a4e16	12	5	3	Checkpoint	1.2.2	"Si la razón es ""Otra"""	NULL	NULL	@MuestraHecesNoRazon = 888	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
5f36250a-325f-497c-82e2-173db295177c	12	6	4	Question	1.2.2.1	Especifique la otra razón	0	NULL	NULL	NULL	MuestraHecesNoRazonOtra_esp	TextBox	NULL	4	1	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
5f3621b2-2d4a-437b-aad8-e7d69c67cb66	12	7	2	Checkpoint	1.3	Si colectó muestra de heces	NULL	NULL	@muestraHecesColecta = 1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
4e727833-a275-4a24-b22a-6dee6a9fb6f5	12	8	3	Question	1.3.1	¿Colectó un hisopo tipo Cary Blair?	0	NULL	NULL	NULL	muestraHecesHisopoCaryBlairColecta	RadioButtons	NULL	4	1	NULL	NULL	NULL	NULL	LV_SINO	NULL	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
76a3f08f-f690-4fc8-961c-5dc61b7c13a7	12	9	3	Checkpoint	1.3.2	Si NO colectó hisopo tipo Cary Blair	NULL	NULL	@muestraHecesHisopoCaryBlairColecta = 2	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
475ea24b-f931-4131-a472-36cbd1519386	12	10	4	Question	1.3.2.1	¿Por qué no pudo colectar un hisopo tipo Cary Blair?	0	NULL	NULL	NULL	muestraHecesHisopoCaryBlairNoRazon	RadioButtons	NULL	4	1	NULL	NULL	NULL	NULL	LV_MUESTRANORAZON	NULL	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
3e3f92a3-a8fe-432b-abd1-e4a90f500b0b	12	11	4	Checkpoint	1.3.2.2	"Si la razón es ""Otra"""	NULL	NULL	@muestraHecesHisopoCaryBlairNoRazon = 888	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
26ea8957-d65b-4e80-8446-dfdb3061278b	12	12	5	Question	1.3.2.2.1	Especifique la otra razón	0	NULL	NULL	NULL	muestraHecesHisopoCaryBlairNoRazonOtra_esp	TextArea	NULL	4	1	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
79658514-3747-4794-b30d-e17070013538	12	13	3	Checkpoint	1.3.3	Si colectó hisopo tipo Cary Blair	NULL	NULL	@muestraHecesHisopoCaryBlairColecta = 1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
04495185-a46d-4ffd-a9e6-4af258bbca71	12	14	4	Question	1.3.3.1	¿Cuándo obtuvo el hisopo tipo Cary Blair?	0	NULL	NULL	NULL	muestraHecesHisopoCaryBlairFechaHora	DateTime	NULL	2	1	6/1/2007	NULL	NULL	NULL	NULL	EV.H5.FechaHoraObtencionMuestra	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
14efa719-3c7a-4a52-b795-ef29e95bb05d	12	15	4	Question	1.3.3.2	¿Cómo obtuvó el hisopo Cary Blair?	0	NULL	NULL	NULL	muestraHecesHisopoCaryBlairTipo	RadioButtons	NULL	4	1	NULL	NULL	NULL	NULL	HisopoCaryBlairTipo	NULL	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
3e6192db-626c-4352-a3b9-e6ef8920c1be	12	16	3	Question	1.3.4	¿Colectó una muestra de heces entera?	0	NULL	NULL	NULL	muestraHecesEnteraColecta	RadioButtons	NULL	4	1	NULL	NULL	NULL	NULL	LV_SINO	NULL	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
82e14caa-38c3-4104-bfa2-f19c8cf29bd4	12	17	3	Checkpoint	1.3.5	Si NO colectó muestra de heces entera	NULL	NULL	@muestraHecesEnteraColecta = 2	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
cacbf78d-1248-4b8d-949f-9382be537571	12	18	4	Question	1.3.5.1	¿Por qué no pudo colectar una muestra de heces entera?	0	NULL	NULL	NULL	muestraHecesEnteraNoRazon	RadioButtons	NULL	4	1	NULL	NULL	NULL	NULL	LV_MUESTRANORAZON	NULL	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
d9032988-4276-4e62-899a-dada10f06039	12	19	4	Checkpoint	1.3.5.2	"Si la razón es ""Otra"""	NULL	NULL	@muestraHecesEnteraNoRazon = 888	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
ecb5dc5a-cca3-4b16-925d-ebdd6e72200f	12	20	5	Question	1.3.5.2.1	Especifique la otra razón	0	NULL	NULL	NULL	muestraHecesEnteraNoRazonOtra_Esp	TextArea	NULL	4	1	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
936dbeb2-c076-45e1-bda7-8dcd1c037941	12	21	3	Checkpoint	1.3.6	Si colectó muestra de heces entera	NULL	NULL	@muestraHecesEnteraColecta = 1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
a935cdc5-6dbf-4960-89ee-1311c0cf4366	12	22	4	Question	1.3.6.1	¿Cuándo se obtuvo esta muestra entera?	0	NULL	NULL	NULL	muestraHecesEnteraFechaHora	DateTime	NULL	4	1	6/1/2007	NULL	NULL	NULL	NULL	EV.H5.FechaHoraObtencionMuestra	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
