SectionItemGuid	questionnaire_set_name	questionnaire_name	section_name	Number	MainText	HelpText	ChangeType	Comments	VariableName	SectionID	Ordinal	Level	Visible	Type
49031fe4-c9a5-465e-9256-96acf10c7d09	Hospital	H3 Informe del Caso	H - Examen Respiratoria por Dr	3.11.2	Observe si el paciente usa músculos del pecho para respirar	NULL			respiraExamenFisicoMedicoMusculosRespirar	22	20	3	1	Question
fd5a21af-3c5c-41ff-8f3a-7acb2e62d65b	Hospital	H3 Informe del Caso	H - Examen Respiratoria por Dr	3.11.3	Anote la puntuación de Downes desde el expediente	NULL			respiraExamenFisicoMedicoPuntuaciónDownes	22	21	3	1	Question
e06da6f1-cc5a-45f0-b369-08a433971d07	Hospital	H3 Informe del Caso	G - Examen Diarrea	1	Examen Físico para Diarrea por la Enfermera	NULL			NULL	23	1	1	1	Info
6ca56c2b-05fc-4eb0-b5fa-cf8328d43dc5	Hospital	H3 Informe del Caso	G - Examen Diarrea	2	Fecha de examen físico	NULL			diarreaExamenFisicoEnfermeraFecha	23	2	1	1	Question
bf86c6ae-fdad-4faa-80eb-360627eb9c09	Hospital	H3 Informe del Caso	G - Examen Diarrea	3	Anote la condición de los ojos	NULL			diarreaExamenFisicoEnfermeraOjos	23	3	1	1	Question
9ccc3f69-d8be-43bc-b0d4-d9d2d5cfaba1	Hospital	H3 Informe del Caso	G - Examen Diarrea	4	Anote la condición de la mucosa oral.	NULL			diarreaExamenFisicoEnfermeraMucosaOral	23	4	1	1	Question
5c5643de-5c87-45c3-bb12-db705534638e	Hospital	H3 Informe del Caso	G - Examen Diarrea	5	Anote el tiempo de llenado capilar.	NULL			diarreaExamenFisicoEnfermeraRellenoCapillar	23	5	1	1	Question
7dfb403f-1f01-4d22-b41a-ccf3598fa932	Hospital	H3 Informe del Caso	G - Examen Diarrea	6	Anote el tiempo del pellizco de piel.	NULL			diarreaExamenFisicoEnfermeraPellizcoPiel	23	6	1	1	Question
c08cf63a-c0d5-4465-a784-0e43e1dbede6	Hospital	H3 Informe del Caso	G - Examen Diarrea	7	Si el paciente es menor de 2 años	NULL			NULL	23	7	1	1	Checkpoint
9d2dc87f-614d-4ba2-af36-c31636fc2ccb	Hospital	H3 Informe del Caso	G - Examen Diarrea	7.1	Anote el estado de la mollera.	NULL			diarreaExamenFisicoEnfermeraMolleraHundida	23	8	2	1	Question
2445b785-da45-466c-ada5-1f6bfef9adcf	Hospital	H3 Informe del Caso	G - Examen Diarrea	8	Anote el estado mental del paciente.	NULL			diarreaExamenFisicoEnfermeraEstadoMental	23	9	1	1	Question
3111ea13-109e-43ef-bb64-2c1d0dbbf4fb	Hospital	H3 Informe del Caso	J - Medidas	1	¿Pudo medir la talla del paciente?	NULL			pacienteTallaMedida	24	1	1	1	Question
a27aec5d-0afe-487a-9dee-681f4efb3414	Hospital	H3 Informe del Caso	J - Medidas	2	Si pudo medir la talla	NULL			NULL	24	2	1	1	Checkpoint
db2f5189-e60a-478f-8697-235102ead7fb	Hospital	H3 Informe del Caso	J - Medidas	2.1	Mida la talla del paciente en centímetros	NULL			pacienteTallaCM1	24	3	2	1	Question
f94ab835-ad55-437e-94e8-c91d5f168984	Hospital	H3 Informe del Caso	J - Medidas	2.2	Mida la talla del paciente en centímetros otra vez	NULL			pacienteTallaCM2	24	4	2	1	Question
b8652590-f03a-4742-aab3-f15a1bc5b396	Hospital	H3 Informe del Caso	J - Medidas	2.3	Diferencia > 1cm	NULL			NULL	24	5	2	1	Checkpoint
938e6e6c-820d-4bdc-8f08-5c4305454b85	Hospital	H3 Informe del Caso	J - Medidas	2.3.1	Mida la talla del paciente en centímetros otra vez	NULL			pacienteTallaCM3	24	6	3	1	Question
bb1bc390-28a8-4350-8451-1288bb608495	Hospital	H3 Informe del Caso	J - Medidas	2.4	¿Cómo midió la talla?	NULL			pacienteTallaMedidaComo	24	7	2	1	Question
d32e7d48-a327-4add-9978-ff91ddf904f5	Hospital	H3 Informe del Caso	J - Medidas	3	Si NO pudo medir la talla	NULL			NULL	24	8	1	1	Checkpoint
68245c19-c827-46ee-b1c1-df51a319f281	Hospital	H3 Informe del Caso	J - Medidas	3.1	¿Por qué no pudo medir la talla?	NULL			pacienteTallaMedidaNoRazon	24	9	2	1	Question
94b86102-d09a-4b5d-8101-fe04c75e3e42	Hospital	H3 Informe del Caso	J - Medidas	3.2	Si la razón es "Otra"	NULL			NULL	24	10	2	1	Checkpoint
4b87c453-de24-46ed-a85c-890dee995b01	Hospital	H3 Informe del Caso	J - Medidas	3.2.1	Especifique	NULL			pacienteTallaMedidaNoRazon_esp	24	11	3	1	Question
6c9f4b9b-b9f9-483c-96e1-49074074f12f	Hospital	H3 Informe del Caso	J - Medidas	4	¿Pudo pesar al paciente?	NULL			pacientePesoMedida	24	12	1	1	Question
cc3ef2ab-844f-4112-ab16-994af9d6bfb3	Hospital	H3 Informe del Caso	J - Medidas	5	Si pudo pesar al paciente	NULL			NULL	24	13	1	1	Checkpoint
10c89401-2f99-45d6-97b6-5452a0010f18	Hospital	H3 Informe del Caso	J - Medidas	5.1	Mida el peso del paciente en libras	NULL			pacientePesoLibras1	24	14	2	1	Question
1be8910f-740d-4d29-a235-260e801cf4e1	Hospital	H3 Informe del Caso	J - Medidas	5.2	Mida el peso del paciente en libras otra vez	NULL			pacientePesoLibras2	24	15	2	1	Question
71de9a78-dc82-4bd5-a98f-5efa2f273f2d	Hospital	H3 Informe del Caso	J - Medidas	5.3	Diferencia > 1 libra	NULL			NULL	24	16	2	1	Checkpoint
1101c358-ad20-4aec-bda5-ffddec4db897	Hospital	H3 Informe del Caso	J - Medidas	5.3.1	Mida el peso del paciente en libras otra vez	NULL			pacientePesoLibras3	24	17	3	1	Question
c164d017-9811-44c2-8aae-d13b1b2562a0	Hospital	H3 Informe del Caso	J - Medidas	6	Si NO pudo pesar el paciente	NULL			NULL	24	18	1	1	Checkpoint
46d34868-cf55-4539-b90f-c760e367a99b	Hospital	H3 Informe del Caso	J - Medidas	6.1	¿Por qué no pudo pesar al paciente?	NULL			pacientePesoNoRazon	24	19	2	1	Question
2adbf47a-b57c-4fbf-b943-6281925e52d9	Hospital	H3 Informe del Caso	J - Medidas	6.2	Si la razón es "Otra"	NULL			NULL	24	20	2	1	Checkpoint
2f2cb0b1-5b76-4ff9-949c-4f3bda48ba8c	Hospital	H3 Informe del Caso	J - Medidas	6.2.1	Especifique	NULL			pacientePesoNoRazon_esp	24	21	3	1	Question
f14a315d-1176-4ea8-81db-855fc822bb76	Hospital	HR6 Radiografia	HR6 Radiografia	1	¿Pudo encontrar la placa de rayos-X del tórax de este paciente?	NULL			radiografiaPechoPlacaEncontro	26	1	1	1	Question
5ccde981-af56-4484-a29a-4b8d9c601e4c	Hospital	HR6 Radiografia	HR6 Radiografia	2	Si pudo encontrar la placa	NULL			NULL	26	2	1	1	Checkpoint
508211c5-14b4-4c15-ad43-c8e621381f68	Hospital	HR6 Radiografia	HR6 Radiografia	2.1	Anote el número de la placa:	NULL			radiografiaPechoPlacaNumero	26	3	2	1	Question
5e54b74f-ef10-42b3-b39c-88b8f61c9b6b	Hospital	HR6 Radiografia	HR6 Radiografia	2.2	Anote la fecha cuando tomaron la placa:	NULL			radiografiaPechoPlacaFecha	26	4	2	1	Question
b72851a9-1330-4eab-b557-9fd062018cf9	Hospital	HR6 Radiografia	HR6 Radiografia	2.3	¿Tomó una foto digital de la placa?	NULL			radiografiaPechoFotoDigitalTomo	26	5	2	1	Question
a59a0cf0-694e-45c4-8705-6bedbee4e9ff	Hospital	HR6 Radiografia	HR6 Radiografia	2.4	Si tomó foto digital de la placa	NULL			NULL	26	6	2	1	Checkpoint
4739c610-8411-48ff-91c2-9f5e593b5ee4	Hospital	HR6 Radiografia	HR6 Radiografia	2.4.1	Número de la foto:	NULL			radiografiaPechoFotoDigitalNumero	26	7	3	1	Question
13876578-6bcf-4c6b-8cfb-ba2625a1b52c	Hospital	HR6 Radiografia	HR6 Radiografia	2.5	Si NO se tomó foto digital de la placa	NULL			NULL	26	8	2	1	Checkpoint
1477b227-b3ad-480c-b2ba-3ae1b6672feb	Hospital	HR6 Radiografia	HR6 Radiografia	2.5.1	¿Por qué no se tomó la foto de la placa?	NULL			radiografiaPechoFotoNoTomoRazon	26	9	3	1	Question
0a56d7a4-9b90-4e50-b6a6-0a8e9e50e8f3	Hospital	H7 Egreso	H7 Egreso	1	Fecha de la última actualización del informe	NULL			fechaInforme	31	1	1	1	Question
3d485994-98e1-44b0-94a1-b2df13db8562	Hospital	H7 Egreso	H7 Egreso	2	Fecha de egreso o muerte del paciente	NULL			egresoMuerteFecha	31	2	1	1	Question
cc1b5952-8e08-49a2-afb9-21297a331a6e	Hospital	H7 Egreso	H7 Egreso	3	Tipo de egreso	NULL			egresoTipo	31	3	1	1	Question
25ec8d1a-6c49-4c6e-99fe-bf5c995fb1df	Hospital	H7 Egreso	H7 Egreso	15.1	Especifique	NULL			egresoDiagnostico2_esp	31	21	2	1	Question
090de2d6-bdde-43c8-91e8-ce289e89f9a0	Hospital	H7 Egreso	H7 Egreso	16	Si el paciente es del estudio de diarrea	NULL			NULL	31	22	1	1	Checkpoint
5cea9125-348a-4c1b-948a-0298a4dccd29	Hospital	H7 Egreso	H7 Egreso	16.1	¿Ha recibido el paciente suero o sales de rehidratación oral durante la admisión?	NULL			sueroSalesDurAdmision	31	23	2	1	Question
f7f57cc9-d0bf-443d-aec2-008e4fda697c	Hospital	H7 Egreso	H7 Egreso	16.2	¿Ha recibido el paciente líquidos intravenosos durante la admisión?	NULL			liquidosIntravenososDurAdmision	31	24	2	1	Question
d9361f2d-5090-4c50-9400-93f857216767	Hospital	H7 Egreso	H7 Egreso	17	¿Ha recibido tratamiento con zinc durante su hospitalización?	NULL			zincTratamiento	31	25	1	1	Question
c7113641-8406-4682-9881-c6eee444dbf2	Hospital	H7 Egreso	H7 Egreso	18	Resultados de la prueba de VIH/SIDA	NULL			resultadosVIH	31	26	1	1	Question
05f64ef0-4f8d-44c3-ba08-30285520b4a3	Hospital	H7 Egreso	H7 Egreso	19	Gota gruesa	NULL			gotaGruesa	31	27	1	1	Question
adc99447-44e7-42f4-b00c-e0167cefe529	Hospital	H7 Egreso	H7 Egreso	20	Immunocomb (Dengue) IgM	NULL			ImunoDengIgM	31	28	1	1	Question
87263e45-99b3-460b-a8a6-1eb447fff97f	Hospital	H7 Egreso	H7 Egreso	21	Immunocomb (Dengue) IgG	NULL			ImunoDengIgG	31	29	1	1	Question
5b7febd0-eb61-443b-b894-59d85caf5685	Hospital	H7 Egreso	H7 Egreso	22	Nunca (Neuro)	NULL			NULL	31	30	1	1	Checkpoint
f05f4626-c268-4b04-b028-4f1f296f6de7	Hospital	H7 Egreso	H7 Egreso	22.1	Fecha de punción lumbar	NULL			LCRFecha	31	31	2	1	Question
4f14c918-5fd7-4dc3-a662-c68c843de728	Hospital	H7 Egreso	H7 Egreso	22.2	Apariencia de LCR	NULL			LCRApariencia	31	32	2	1	Question
5e6971f8-64a7-46f3-a215-8b01e7a5726c	Hospital	H7 Egreso	H7 Egreso	22.3	Si apariencia de LCR es Otra	NULL			NULL	31	33	2	1	Checkpoint
6078cc8c-3036-4c45-8b75-ff4660378eaa	Hospital	H7 Egreso	H7 Egreso	22.3.1	Especifique:	NULL			LCRAparienciaOtraEsp	31	34	3	1	Question
ebc6f66d-af29-42e5-a3a8-3644a6d9fabb	Hospital	H7 Egreso	H7 Egreso	22.4	Conteo de globulos blancos en LCR (celulas/µl)	NULL			LCRconteoGlobulosBlancos	31	35	2	1	Question
999f2c37-9aa2-4c40-9ef5-2d0aa8c51c23	Hospital	H7 Egreso	H7 Egreso	22.5	Nivel de glucosa en LCR	NULL			LCRGlucosa	31	36	2	1	Question
3160c393-9617-4160-a700-2a09625e9811	Hospital	H7 Egreso	H7 Egreso	22.6	Nivel de proteina en LCR	NULL			LCRProteina	31	37	2	1	Question
d7278b4e-cc26-48ac-886e-c4e3fe5e4642	Hospital	H7 Egreso	H7 Egreso	22.7	Gram	NULL			LCRGram	31	38	2	1	Question
be59f01d-4272-44f3-a56d-d7815ea6d61a	Hospital	H7 Egreso	H7 Egreso	22.8	¿Hubo crecimiento de alguna bacteria en el cultivo?	NULL			LCRCrecioBacteria	31	39	2	1	Question
7fd79c7f-64fe-4d6c-ae7a-80c6466843e9	Hospital	H7 Egreso	H7 Egreso	22.9	Si hubo crecimiento	NULL			NULL	31	40	2	1	Checkpoint
174cba13-cb2d-4587-b5dc-e8cdd18dff46	Hospital	H7 Egreso	H7 Egreso	22.9.1	¿Qué bacteria creció?	NULL			LCRBact	31	41	3	1	Question
fe240240-c2c3-409a-9518-6ec0c77080da	Hospital	H7 Egreso	H7 Egreso	4	Si fue transferido a otro hospital	NULL			NULL	31	4	1	1	Checkpoint
97828915-f45c-433f-8f0b-4f53130c529f	Hospital	H7 Egreso	H7 Egreso	4.1	¿Cuál hospital?	NULL			egresoTipoTransferidoHospital	31	5	2	1	Question
a2961f9b-330c-439a-9d01-7a52bab749fa	Hospital	H7 Egreso	H7 Egreso	4.2	Si el hospital es OTRO	NULL			NULL	31	6	2	1	Checkpoint
c1dd852f-685d-40bc-b92d-a80c2e65de0c	Hospital	H7 Egreso	H7 Egreso	4.2.1	Especifique el hospital:	NULL			egresoTipoTransferidoHospitalEsp	31	7	3	1	Question
32cd0414-bd3a-483b-b6e1-64e2e252d689	Hospital	H7 Egreso	H7 Egreso	5	Si el paciente no se murió	NULL			NULL	31	8	1	1	Checkpoint
4ef228fc-c480-4bf5-af81-64cfad4d1a6a	Hospital	H7 Egreso	H7 Egreso	5.1	En qué condición estaba el paciente cuando el hospital lo dio de alta	NULL			egresoCondicion	31	9	2	1	Question
9d79a7d2-de8e-4100-af08-a035be05d08b	Hospital	H7 Egreso	H7 Egreso	6	Número de días con ventilación mecánica	NULL			ventilacionMecanicaDias	31	10	1	1	Question
09e53e2f-bad1-404a-a895-fa190453a072	Hospital	H7 Egreso	H7 Egreso	7	Número de días en cuidados intensivos	NULL			cuidadoIntensivoDias	31	11	1	1	Question
a8ceb87d-1b9f-4df4-a4c2-4a0ea446ec82	Hospital	H7 Egreso	H7 Egreso	8	Anote la primera presión arterial registrada durante las primeras 24 horas de admisión - Sistólica:	NULL			presionPrimeras24HorasSistolic	31	12	1	1	Question
28cadaf4-4e7d-4709-b9b0-fed4ae6b1994	Hospital	H7 Egreso	H7 Egreso	9	Anote la primera presión arterial registrada durante las primeras 24 horas de admisión - Diastólica:	NULL			presionPrimeras24HorasDiastolica	31	13	1	1	Question
b71cb245-2eea-425d-bf49-5200a6653819	Hospital	H7 Egreso	H7 Egreso	10	Anote la primera frecuencia cardíaca registrada durante las primeras 24 horas de admisión	NULL			pulso	31	14	1	1	Question
8a80cf2f-090d-47d1-a5d6-f0bc3a599321	Hospital	H7 Egreso	H7 Egreso	11	Anote la temperatura más alta registrada durante las primeras 24 horas de su admisión:	NULL			temperaturaPrimeras24HorasAlta	31	15	1	1	Question
d1dbdb8f-be02-4819-b2c7-3e276989d1c2	Hospital	H7 Egreso	H7 Egreso	12	Diagnóstico al declararlo de alta #1	NULL			egresoDiagnostico1	31	16	1	1	Question
6d0cf2da-3d66-47d3-b729-fb2b85fa1795	Hospital	H7 Egreso	H7 Egreso	13	Si diagnóstico #1 es "Otro"	NULL			NULL	31	17	1	1	Checkpoint
53355026-c648-46ab-9177-c43579aaffc3	Hospital	H7 Egreso	H7 Egreso	13.1	Especifique	NULL			egresoDiagnostico1_esp	31	18	2	1	Question
7660ed1a-5083-4f71-8410-b8c63148ad78	Hospital	H7 Egreso	H7 Egreso	14	Diagnóstico al declararlo de alta #2	NULL			egresoDiagnostico2	31	19	1	1	Question
b893e6eb-fdb4-44f8-b5c9-19e6f53c0b4f	Hospital	H7 Egreso	H7 Egreso	15	Si diagnóstico #2 es "Otro"	NULL			NULL	31	20	1	1	Checkpoint
d84f8968-a332-49f1-a0a1-942f15b44470	Hospital	H7 Egreso	H7 Egreso	22.1	Resultado de prueba de Binax para Streptococcus	NULL			LCRStreptococcusBinax	31	42	2	1	Question
90f24d90-16a5-4214-af44-45ee86947338	Hospital	H7 Egreso	H7 Egreso	22.11	Resultado de prueba de látex para Streptococcus	NULL			LCRStreptococcusLatex	31	43	2	1	Question
f1578321-ecc0-4e1f-b834-fa2c22519fe9	Hospital	H7 Egreso	H7 Egreso	22.12	Resultado de prueba de látex para Haemophilus influenzae (Hib)	NULL			LCRHibLatex	31	44	2	1	Question
aa4d2d00-b49d-4468-a9b8-95a34d59022b	Hospital	H7 Egreso	H7 Egreso	23	¿El hospital tomó un hemocultivo al paciente?	NULL			muestraSangreCultivoColecta	31	45	1	1	Question
164f2991-236c-43fd-b0b4-4c3d4b72e0fe	Hospital	H7 Egreso	H7 Egreso	24	Si colectó hemocultivo	NULL			NULL	31	46	1	1	Checkpoint
a14f3e56-c5b3-45c2-81ca-8a4bfceff9f2	Hospital	H7 Egreso	H7 Egreso	24.1	Fecha de toma de Muestra	NULL			HemoFechaTomaMuestra	31	47	2	1	Question
072661b6-0a6c-4be1-8f26-18cfae369594	Hospital	H7 Egreso	H7 Egreso	24.2	Número de kit de hemocultivo (1)	NULL			muestraSangreCultivoNumeroKit1	31	48	2	1	Question
d2a6a3ac-1150-4373-ab68-4c49a0a71093	Hospital	H7 Egreso	H7 Egreso	24.3	Número de Registro de Laboratorio (1)	NULL			muestraSangreCultivoRegistro1	31	49	2	1	Question
c89c8586-2948-42cd-ad64-a07d67d079fd	Hospital	H7 Egreso	H7 Egreso	24.4	Número de kit de hemocultivo (2)	NULL			muestraSangreCultivoNumeroKit2	31	50	2	1	Question
980bd482-4e99-4055-b731-18be56b1d69b	Hospital	H7 Egreso	H7 Egreso	24.5	Número de Registro de Laboratorio (2)	NULL			muestraSangreCultivoRegistro2	31	51	2	1	Question
dd25382f-2957-427b-8be4-420eaf451bd0	Hospital	H7 Egreso	H7 Egreso	24.6	Resultado de hemocultivo	NULL			HemoHemoCrecimiento	31	52	2	1	Question
7309c593-49c8-434e-9bea-debd33148b94	Hospital	H7 Egreso	H7 Egreso	24.7	Si hay crecimiento	NULL			NULL	31	53	2	1	Checkpoint
88f92fb4-60cb-415a-a8e5-c05a567a55c6	Hospital	H7 Egreso	H7 Egreso	24.7.1	Resultado de Kit #1 Aerobica o pediatria	NULL			Aero1Resultado	31	54	3	1	Question
4f7930b9-9e46-4130-bfe1-f8af26d25e20	Hospital	H7 Egreso	H7 Egreso	24.7.2	Si hubo crecimiento identificado	NULL			NULL	31	55	3	1	Checkpoint
5bc5ca7b-c94d-44fb-aa2f-d41e5ccf6f29	Hospital	H7 Egreso	H7 Egreso	24.7.2.1	Kit #1 Aerobica o pediatria	NULL			Aero1	31	56	4	1	Question
0ef2954a-8265-4a9b-b232-b0f5411e8be3	Hospital	H7 Egreso	H7 Egreso	24.7.3	Si hay kit de hemocultivo #2	NULL			NULL	31	57	3	1	Checkpoint
74e57252-fdbe-4c23-ae96-d96c14caf807	Hospital	H7 Egreso	H7 Egreso	24.7.24.1	Resultado de Kit #2 Aerobica o pediatrica	NULL			Aero2Resultado	31	58	4	1	Question
39be8e2b-b275-4eff-819f-a1ea6610d913	Hospital	H7 Egreso	H7 Egreso	24.7.24.2	Si hubo crecimiento identificado	NULL			NULL	31	59	4	1	Checkpoint
ce23f3b9-2f7f-4d37-91db-da195ff6cf0d	Hospital	H7 Egreso	H7 Egreso	24.7.24.2.1	Kit #2 Aerobica	NULL			Aero2	31	60	5	1	Question
8031d489-bb59-43ac-9880-21a34b4b1965	Hospital	HCP9 Seguimiento	HCP9 Seguimiento	1	¿Fecha de este reporte?      (puede ser la fecha de la cita, la llamada, el reporte del ministerio de salud o la fecha de expiración de período de seguimiento)	NULL			seguimientoFechaReporte	28	1	1	1	Question
882001cf-1092-44db-bd2e-48967028c8f3	Hospital	HCP9 Seguimiento	HCP9 Seguimiento	2	¿Obtuvo usted alguna información sobre el paciente?	NULL			seguimientoObtuvoInformacion	28	2	1	1	Question
cf164ff2-d24b-4c0e-8d72-13a4589decf3	Hospital	HCP9 Seguimiento	HCP9 Seguimiento	3	Si NO obtuvo alguna información	NULL			NULL	28	3	1	1	Checkpoint
9f391873-1703-4eb2-adff-16429e8033e0	Hospital	HCP9 Seguimiento	HCP9 Seguimiento	3.1	¿Por qué no obtuvo alguna información sobre el paciente?	NULL			seguimientoObtuvoInformacionNoRazon	28	4	2	1	Question
211e316b-1361-4c42-84fc-4957e4ab531b	Hospital	HCP9 Seguimiento	HCP9 Seguimiento	3.2	Si la razón es "Otra"	NULL			NULL	28	5	2	1	Checkpoint
526a707c-d8c9-461d-b130-b37dc6f0e5de	Hospital	HCP9 Seguimiento	HCP9 Seguimiento	3.2.1	Especifique	NULL			seguimientoObtuvoInformacionNoRazonOtra_esp	28	6	3	1	Question
225e53f4-13f1-4057-8337-d603720dfea8	Hospital	HCP9 Seguimiento	HCP9 Seguimiento	4	Si obtuvo alguna información	NULL			NULL	28	7	1	1	Checkpoint
b40d88c2-5fc3-4a6c-8733-32d6a5e81357	Hospital	HCP9 Seguimiento	HCP9 Seguimiento	4.1	¿Cómo contactó al paciente?	NULL			seguimientoTipoContacto	28	8	2	1	Question
f6097d40-c2b3-469e-81a6-018d010e7c2c	Hospital	HCP9 Seguimiento	HCP9 Seguimiento	4.2	¿Cuál es el estado vital del paciente?	NULL			seguimientoPacienteCondicion	28	9	2	1	Question
7a59762c-6ba2-4b9d-a61d-2c8451fa803e	Hospital	HCP9 Seguimiento	HCP9 Seguimiento	4.3	Si el paciente se murió	NULL			NULL	28	10	2	1	Checkpoint
f7b5a4c4-0245-416c-848c-3e913914934f	Hospital	HCP9 Seguimiento	HCP9 Seguimiento	4.3.1	¿Cuál es la fecha de fallecimiento?	NULL			seguimientoPacienteMuerteFecha	28	11	3	1	Question
84fde658-efc8-4555-9dcf-8ec873262007	Hospital	HCP9 Seguimiento	HCP9 Seguimiento	4.4	¿De quién obtuvo la información del estado vital?	NULL			seguimientoPacienteCondicionManera	28	12	2	1	Question
6a88fea5-209b-42ce-bfd5-d43c8fa52447	Hospital	HCP9 Seguimiento	HCP9 Seguimiento	4.5	¿El paciente fue admitido al hospital después de su último contacto con nosotros?	NULL			seguimientoAdmitidoHospital	28	13	2	1	Question
ee46d3c8-5df0-47e8-99f8-f4c0c9e373be	Hospital	HCP9 Seguimiento	HCP9 Seguimiento	4.6	Si fue admitido al hospital	NULL			NULL	28	14	2	1	Checkpoint
79b4a2aa-170f-45ee-b720-a1f3179a0a22	Hospital	HCP9 Seguimiento	HCP9 Seguimiento	4.6.1	¿En qué fecha fue admitido al hospital?	NULL			seguimientoAdmitidoFecha	28	15	3	1	Question
82971d37-46f4-4891-9086-31447deb3afc	Hospital	HCP9 Seguimiento	HCP9 Seguimiento	4.6.2	¿Fue admitido por la misma enfermedad?	NULL			seguimientoAdmitidoMisma	28	16	3	1	Question
02d08cab-5543-40bc-937b-2cd5afdcc9d5	Hospital	HCP9 Seguimiento	HCP9 Seguimiento	4.6.3	Si NO fue la misma enfermedad	NULL			NULL	28	17	3	1	Checkpoint
fe37720a-f3d5-49ac-9ed0-b89727e8e118	Hospital	HCP9 Seguimiento	HCP9 Seguimiento	4.6.3.1	¿Por qué enfermedad fue admitido al hospital?	NULL			seguimientoAdmitidoEnfermedad	28	18	4	1	Question
7c72d2ba-575e-4499-83f9-0984cf76be57	Hospital	HCP9 Seguimiento	HCP9 Seguimiento	4.6.3.2	Si la enfermedad es OTRA	NULL			NULL	28	19	4	1	Checkpoint
eacb6aa8-1f8f-49f8-818a-984e2205f64f	Hospital	HCP9 Seguimiento	HCP9 Seguimiento	4.6.3.2.1	Especifique la otra enfermedad:	NULL			seguimientoAdmitidoEnfermedadEsp	28	20	5	1	Question
feff881a-53d5-4454-a926-0ea9191b1dc1	Hospital	HCP9 Seguimiento	HCP9 Seguimiento	4.7	¿Recibió tabletas de zinc o una receta para tomar zinc durante su reciente hospitalización o visita al servico de salud?	NULL			seguimientoZinc	28	21	2	1	Question
